comparison,table,metric,population,lhs_mean,rhs_mean,difference,n_datasets_expected,n_datasets_valid,dataset_coverage,included_datasets,valid_datasets,status,n_batches_total,n_batches_expected,n_batches_valid,batch_coverage,n_lhs_seeds_expected,n_rhs_seeds_expected,n_lhs_seeds_finite,n_rhs_seeds_finite,n_lhs_seeds_paired,n_rhs_seeds_paired,valid_batches,reason
repeated_minus_none128,E3,ARI_cluster/label,joint,0.40444534954048139,0.39234136574684753,0.012103983793633888,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,ASW_label,joint,0.86897831360499067,0.84457390838199187,0.024404405222998717,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,ASW_label/batch,joint,0.84212907267125259,0.85901782073655308,-0.016888748065300569,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,NMI_cluster/label,joint,0.75801839950206096,0.75370134695839341,0.004317052543667506,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,PCR_batch,joint,0.77147088774525108,0.74806773202368104,0.023403155721570101,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,balanced_accuracy,query,0.83779076539866437,0.8342557994737857,0.0035349659248785879,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,batchASW,joint,0.84212907267125259,0.85901782073655308,-0.016888748065300569,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,cLISI,joint,0.99999999999999967,0.99999999999999967,-1.2335811384723961e-17,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,cell_cycle_conservation,joint,0.53872109901010601,0.57046183337225498,-0.031740734362148963,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,graph_conn,joint,0.88277202487241457,0.88362637794868892,-0.000854353076274412,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,hvg_overlap,joint,NA,NA,NA,3,0,0,immune_cell_human|lung_atlas|pancreas,,all_na,9,9,0,0,45,45,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.)
repeated_minus_none128,E3,iLISI,joint,1.267576823123618,0.88706745831895562,0.38050936480466202,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,isolated_label_F1,joint,0.68090432946030088,0.69319384062359835,-0.012289511163297495,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,isolated_label_silhouette,joint,0.50086272373381591,0.50086272373381591,0,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,kBET,joint,0.016025816366321079,0.01684261413761785,-0.00081679777129677284,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,labelASW,joint,0.86897831360499067,0.84457390838199187,0.024404405222998717,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,macro_f1,query,0.81316330428746564,0.80634250837626842,0.0068207959111972081,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_none128,E3,pseudotime_smoothness,joint,0.87282526164321672,0.87538917298603069,-0.0025639113428140106,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
repeated_minus_none128,E3,pseudotime_smoothness,query,0.94900647431451435,0.95302777044297604,-0.0040212961284616933,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,1,0.33333333333333331,15,15,5,5,5,5,immune_cell_human/Oetjen_A,unpaired_na: lhs: all_na (not_applicable: Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15); rhs: all_na (not_applicable: Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15); unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
repeated_minus_none128,E3,pseudotime_smoothness,reference,0.85176310769155494,0.85366006343761169,-0.0018969557460566389,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
repeated_minus_none128,E3,trajectory,joint,0.62306401865090622,0.68519312805475152,-0.062129109403845272,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
repeated_minus_none128,E3,trustworthiness,joint,0.93251181411459971,0.9472969638552724,-0.014785149740672632,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,9,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
repeated_minus_none128,E3,trustworthiness,query,0.94054223093640621,0.94611482633493704,-0.0055725953985307775,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,9,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
repeated_minus_none128,E3,trustworthiness,reference,0.92802589810322278,0.94336246054319328,-0.015336562439970541,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,9,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
repeated_minus_none128,E3,within_label_silhouette__donor,joint,-0.095477507042296919,-0.055431095792787162,-0.040046411249509757,1,1,1,lung_atlas,lung_atlas,computed,9,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,within_label_silhouette__donor,query,NA,NA,NA,1,0,0,lung_atlas,,all_na,9,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,within_label_silhouette__donor,reference,-0.088679489397140779,-0.04908002111376758,-0.039599468283373206,1,1,1,lung_atlas,lung_atlas,computed,9,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,within_label_silhouette__patientGroup,joint,0.23611229738843895,0.22368924675333979,0.012423050635099122,1,1,1,lung_atlas,lung_atlas,computed,9,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,within_label_silhouette__patientGroup,query,NA,NA,NA,1,0,0,lung_atlas,,all_na,9,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,within_label_silhouette__patientGroup,reference,0.24992904411748962,0.23632388663853213,0.013605157478957464,1,1,1,lung_atlas,lung_atlas,computed,9,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,within_label_silhouette__sample_ID,joint,0.0065310376120887989,0.031944045719136088,-0.025413008107047289,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,within_label_silhouette__sample_ID,query,NA,NA,NA,1,0,0,immune_cell_human,,all_na,9,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,within_label_silhouette__sample_ID,reference,0.0013548881719251127,0.021768867611597405,-0.02041397943967229,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,within_label_silhouette__study,joint,0.0065310376120887989,0.031944045719136088,-0.025413008107047289,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_none128,E3,within_label_silhouette__study,query,NA,NA,NA,1,0,0,immune_cell_human,,all_na,9,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,within_label_silhouette__study,reference,0.0013548881719251127,0.021768867611597405,-0.02041397943967229,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_unique128,E3,ARI_cluster/label,joint,0.40444534954048139,0.39039059425104011,0.014054755289441346,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,ASW_label,joint,0.86897831360499067,0.8444398330317604,0.024538480573230308,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,ASW_label/batch,joint,0.84212907267125259,0.86780029067451536,-0.025671218003262612,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,NMI_cluster/label,joint,0.75801839950206096,0.75430807047370019,0.0037103290283606594,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,PCR_batch,joint,0.77147088774525108,0.75116195639828165,0.02030893134696948,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,balanced_accuracy,query,0.83779076539866437,0.83831237893847599,-0.00052161353981169023,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,batchASW,joint,0.84212907267125259,0.86780029067451536,-0.025671218003262612,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,cLISI,joint,0.99999999999999967,0.99999999999999967,-1.2335811384723961e-17,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,cell_cycle_conservation,joint,0.53872109901010601,0.57134676647361737,-0.032625667463511358,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,graph_conn,joint,0.88277202487241457,0.8995739522781343,-0.01680192740571973,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,hvg_overlap,joint,NA,NA,NA,3,0,0,immune_cell_human|lung_atlas|pancreas,,all_na,9,9,0,0,45,45,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.)
repeated_minus_unique128,E3,iLISI,joint,1.267576823123618,0.84100756376777841,0.42656925935583939,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,isolated_label_F1,joint,0.68090432946030088,0.68517754196869995,-0.0042732125083991121,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,isolated_label_silhouette,joint,0.50086272373381591,0.50086272373381591,0,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,kBET,joint,0.016025816366321079,0.015356215353396008,0.00066960101292507033,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,labelASW,joint,0.86897831360499067,0.8444398330317604,0.024538480573230308,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,macro_f1,query,0.81316330428746564,0.81287218201015143,0.00029112227731417986,3,3,1,immune_cell_human|lung_atlas|pancreas,immune_cell_human|lung_atlas|pancreas,computed,9,9,9,1,45,45,45,45,45,45,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
repeated_minus_unique128,E3,pseudotime_smoothness,joint,0.87282526164321672,0.8776794009633333,-0.0048541393201165794,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
