comparison,table,metric,population,dataset_id,lhs_mean,rhs_mean,difference,status,n_batches_total,n_batches_expected,n_batches_valid,batch_coverage,n_lhs_seeds_expected,n_rhs_seeds_expected,n_lhs_seeds_finite,n_rhs_seeds_finite,n_lhs_seeds_paired,n_rhs_seeds_paired,valid_batches,reason
sclsc30_minus_sclsc16,E2,within_label_silhouette__patientGroup,joint,immune_cell_human,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,within_label_silhouette__patientGroup,joint,lung_atlas,0.23143882259103588,0.23437127741392585,-0.002932454822889998,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,within_label_silhouette__patientGroup,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,within_label_silhouette__patientGroup,query,immune_cell_human,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,within_label_silhouette__patientGroup,query,lung_atlas,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
sclsc30_minus_sclsc16,E2,within_label_silhouette__patientGroup,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,within_label_silhouette__patientGroup,reference,immune_cell_human,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,within_label_silhouette__patientGroup,reference,lung_atlas,0.26134933403507032,0.26371636635699408,-0.0023670323219237102,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,within_label_silhouette__patientGroup,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,within_label_silhouette__sample_ID,joint,immune_cell_human,-0.011168564922315008,-0.018129859105795964,0.0069612941834809585,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,within_label_silhouette__sample_ID,joint,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
sclsc30_minus_sclsc16,E2,within_label_silhouette__sample_ID,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
sclsc30_minus_sclsc16,E2,within_label_silhouette__sample_ID,query,immune_cell_human,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
sclsc30_minus_sclsc16,E2,within_label_silhouette__sample_ID,query,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
sclsc30_minus_sclsc16,E2,within_label_silhouette__sample_ID,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
sclsc30_minus_sclsc16,E2,within_label_silhouette__sample_ID,reference,immune_cell_human,0.0048193199579242207,-0.0011761820709802198,0.0059955020289044385,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,within_label_silhouette__sample_ID,reference,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
sclsc30_minus_sclsc16,E2,within_label_silhouette__sample_ID,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
sclsc30_minus_sclsc16,E2,within_label_silhouette__study,joint,immune_cell_human,-0.011168564922315008,-0.018129859105795964,0.0069612941834809585,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,within_label_silhouette__study,joint,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
sclsc30_minus_sclsc16,E2,within_label_silhouette__study,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
sclsc30_minus_sclsc16,E2,within_label_silhouette__study,query,immune_cell_human,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
sclsc30_minus_sclsc16,E2,within_label_silhouette__study,query,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
sclsc30_minus_sclsc16,E2,within_label_silhouette__study,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
sclsc30_minus_sclsc16,E2,within_label_silhouette__study,reference,immune_cell_human,0.0048193199579242207,-0.0011761820709802198,0.0059955020289044385,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,within_label_silhouette__study,reference,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
sclsc30_minus_sclsc16,E2,within_label_silhouette__study,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
solar30_minus_sclsc30,E1,ARI_cluster/label,joint,immune_cell_human,0.40029468682889319,0.28459342618281941,0.11570126064607382,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,ARI_cluster/label,joint,lung_atlas,0.53766903309493108,0.51286255808966719,0.024806475005263822,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,ARI_cluster/label,joint,pancreas,0.38359361983658641,0.26292949763759527,0.12066412219899114,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,ASW_label,joint,immune_cell_human,0.84752080440521238,0.93590978384017942,-0.088388979434967083,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,ASW_label,joint,lung_atlas,0.85256616473197944,0.9530090351899464,-0.10044287045796711,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,ASW_label,joint,pancreas,0.91876210769017541,0.9551558077335357,-0.0363937000433604,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,ASW_label/batch,joint,immune_cell_human,0.84153891722595497,0.76437996591245438,0.077158951313500479,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,ASW_label/batch,joint,lung_atlas,0.81052917556569304,0.7243720001366093,0.086157175429083702,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,ASW_label/batch,joint,pancreas,0.85545589576234293,0.73963819057345737,0.11581770518888546,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,NMI_cluster/label,joint,immune_cell_human,0.76335474534521763,0.73403589514735257,0.029318850197865065,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,NMI_cluster/label,joint,lung_atlas,0.81254253508115071,0.83837790215395691,-0.025835367072806131,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,NMI_cluster/label,joint,pancreas,0.74612843161769116,0.69764651228157337,0.048481919336117708,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,PCR_batch,joint,immune_cell_human,0.72833525402460009,0.69091660341969729,0.037418650604902869,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,PCR_batch,joint,lung_atlas,0.67503524942497883,0.72545835072898213,-0.050423101304003182,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,PCR_batch,joint,pancreas,0.92699389365338103,0.93409560932979774,-0.0071017156764167462,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,balanced_accuracy,query,immune_cell_human,0.79721164984398374,0.82403909867254355,-0.026827448828559808,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,balanced_accuracy,query,lung_atlas,0.87093055582434264,0.85306160574451295,0.017868950079829693,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,balanced_accuracy,query,pancreas,0.8439728568312771,0.85939905004457129,-0.015426193213294045,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,batchASW,joint,immune_cell_human,0.84153891722595497,0.76437996591245438,0.077158951313500479,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,batchASW,joint,lung_atlas,0.81052917556569304,0.7243720001366093,0.086157175429083702,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,batchASW,joint,pancreas,0.85545589576234293,0.73963819057345737,0.11581770518888546,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,cLISI,joint,immune_cell_human,0.99999999999999967,0.99999999999999989,-1.1102230246251565e-16,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,cLISI,joint,lung_atlas,0.99999999999999967,1,-2.5905203907920321e-16,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,cLISI,joint,pancreas,1,1,0,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,cell_cycle_conservation,joint,immune_cell_human,0.56078310293844591,0.47362979399315802,0.087153308945287888,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,cell_cycle_conservation,joint,lung_atlas,0.70518604965888887,0.64338768114512257,0.061798368513766334,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,cell_cycle_conservation,joint,pancreas,0.31496790603040437,0.357081424701716,-0.042113518671311599,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,graph_conn,joint,immune_cell_human,0.98371379328370079,0.98587229824649958,-0.0021585049627987538,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,graph_conn,joint,lung_atlas,0.77591404796321151,0.95214565594371725,-0.17623160798050574,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,graph_conn,joint,pancreas,0.91490210726008281,0.95670429881965513,-0.04180219155957221,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,hvg_overlap,joint,immune_cell_human,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.)
solar30_minus_sclsc30,E1,hvg_overlap,joint,lung_atlas,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.)
solar30_minus_sclsc30,E1,hvg_overlap,joint,pancreas,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.)
solar30_minus_sclsc30,E1,iLISI,joint,immune_cell_human,1.7045381180010579,2.0795775774486924,-0.37503945944763456,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,iLISI,joint,lung_atlas,1.350112721331963,1.7652138742073691,-0.41510115287540633,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,iLISI,joint,pancreas,2.1642587349331399,2.8795366928294341,-0.71527795789629389,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,isolated_label_F1,joint,immune_cell_human,0.92306670930658419,0.9634348938381665,-0.040368184531582162,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,isolated_label_F1,joint,lung_atlas,0.93112892537796343,0.98087506317222017,-0.049746137794256774,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,isolated_label_F1,joint,pancreas,0.2338594185002659,0.14598787553692599,0.087871542963339919,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,isolated_label_silhouette,joint,immune_cell_human,0.49309893511235714,0.49309893511235714,0,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,isolated_label_silhouette,joint,lung_atlas,0.5135470861569047,0.5135470861569047,0,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,isolated_label_silhouette,joint,pancreas,0.49594214993218583,0.49594214993218583,0,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,kBET,joint,immune_cell_human,0.036506553037061525,0.011959572931194548,0.024546980105866978,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,kBET,joint,lung_atlas,0.011387456355103534,0.00080235683939024226,0.01058509951571329,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,kBET,joint,pancreas,0.0041442095696027602,0.0012676019499678539,0.0028766076196349057,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,labelASW,joint,immune_cell_human,0.84752080440521238,0.93590978384017942,-0.088388979434967083,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,labelASW,joint,lung_atlas,0.85256616473197944,0.9530090351899464,-0.10044287045796711,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,labelASW,joint,pancreas,0.91876210769017541,0.9551558077335357,-0.0363937000433604,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,macro_f1,query,immune_cell_human,0.76221344151175974,0.79639198279004508,-0.034178541278285311,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,macro_f1,query,lung_atlas,0.8327549867494467,0.79524139811984307,0.037513588629603745,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,macro_f1,query,pancreas,0.83791251957094071,0.85295834967980533,-0.015045830108864585,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
solar30_minus_sclsc30,E1,pseudotime_smoothness,joint,immune_cell_human,0.86099927373630347,0.81813195948143524,0.042867314254868304,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,pseudotime_smoothness,joint,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_sclsc30,E1,pseudotime_smoothness,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_sclsc30,E1,pseudotime_smoothness,query,immune_cell_human,0.9467399622971765,0.933506751733573,0.013233210563603492,computed,3,3,1,0.33333333333333331,15,15,5,5,5,5,immune_cell_human/Oetjen_A,unpaired_na: lhs: all_na (not_applicable: Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15); rhs: all_na (not_applicable: Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15)
solar30_minus_sclsc30,E1,pseudotime_smoothness,query,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_sclsc30,E1,pseudotime_smoothness,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_sclsc30,E1,pseudotime_smoothness,reference,immune_cell_human,0.83743470588726898,0.79423408741187773,0.04320061847539125,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,pseudotime_smoothness,reference,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_sclsc30,E1,pseudotime_smoothness,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_sclsc30,E1,trajectory,joint,immune_cell_human,0.61699304996394411,0.43492900535909934,0.18206404460484477,computed,3,3,2,0.66666666666666663,15,15,15,13,10,10,immune_cell_human/Oetjen_A|immune_cell_human/Villani,"unpaired_na: rhs: partial_seeds (computed: Computed by the locked scIB paper backend.; not_applicable: Official scIB 0.2.0 trajectory_conservation is undefined: its canonical start cluster has no cell in the largest connected component, so no root cell can be selected.)"
solar30_minus_sclsc30,E1,trajectory,joint,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
solar30_minus_sclsc30,E1,trajectory,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
solar30_minus_sclsc30,E1,trustworthiness,joint,immune_cell_human,0.8953250210993996,0.88467605053941345,0.010648970559986148,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,trustworthiness,joint,lung_atlas,0.92950819028498122,0.92266494587275927,0.0068432444122220977,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,trustworthiness,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
solar30_minus_sclsc30,E1,trustworthiness,query,immune_cell_human,0.94306117596544714,0.91356737122948883,0.02949380473595838,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,trustworthiness,query,lung_atlas,0.929557064889309,0.89266840463547137,0.036888660253837635,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,trustworthiness,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
solar30_minus_sclsc30,E1,trustworthiness,reference,immune_cell_human,0.8864206283345416,0.87262015950030669,0.013800468834234914,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
solar30_minus_sclsc30,E1,trustworthiness,reference,lung_atlas,0.92751360437231611,0.92315245093847409,0.0043611534338420617,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,trustworthiness,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
solar30_minus_sclsc30,E1,within_label_silhouette__donor,joint,immune_cell_human,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
solar30_minus_sclsc30,E1,within_label_silhouette__donor,joint,lung_atlas,-0.10776622786272989,-0.23205896505359244,0.12429273719086255,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
solar30_minus_sclsc30,E1,within_label_silhouette__donor,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
solar30_minus_sclsc30,E1,within_label_silhouette__donor,query,immune_cell_human,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
