dataset_id,heldout_batch,metric,population,repeated_mean,repeated_sd,repeated_sd_status,repeated_n_seeds_expected,repeated_n_seeds_present,repeated_n_seeds_finite,repeated_n_seeds_comparable,repeated_numeric_seed_coverage,repeated_seed_coverage,repeated_source_statuses,repeated_status,repeated_reason,repeated_run_ids,unique_mean,unique_sd,unique_sd_status,unique_n_seeds_expected,unique_n_seeds_present,unique_n_seeds_finite,unique_n_seeds_comparable,unique_numeric_seed_coverage,unique_seed_coverage,unique_source_statuses,unique_status,unique_reason,unique_run_ids,none_mean,none_sd,none_sd_status,none_n_seeds_expected,none_n_seeds_present,none_n_seeds_finite,none_n_seeds_comparable,none_numeric_seed_coverage,none_seed_coverage,none_source_statuses,none_status,none_reason,none_run_ids,repeated_minus_none_difference,repeated_minus_none_valid_batch,repeated_minus_none_status,repeated_minus_none_reason,repeated_minus_unique_difference,repeated_minus_unique_valid_batch,repeated_minus_unique_status,repeated_minus_unique_reason,dimension
lung_atlas,B1,within_label_silhouette__sample_ID,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical sample_ID panel is defined only for immune_cell_human,historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical sample_ID panel is defined only for immune_cell_human,historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical sample_ID panel is defined only for immune_cell_human,historical__solar_none__d128__lung_atlas__B1__s40|historical__solar_none__d128__lung_atlas__B1__s41|historical__solar_none__d128__lung_atlas__B1__s42|historical__solar_none__d128__lung_atlas__B1__s43|historical__solar_none__d128__lung_atlas__B1__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human),128
pancreas,fluidigmc1,within_label_silhouette__sample_ID,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical sample_ID panel is defined only for immune_cell_human,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical sample_ID panel is defined only for immune_cell_human,historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical sample_ID panel is defined only for immune_cell_human,historical__solar_none__d128__pancreas__fluidigmc1__s40|historical__solar_none__d128__pancreas__fluidigmc1__s41|historical__solar_none__d128__pancreas__fluidigmc1__s42|historical__solar_none__d128__pancreas__fluidigmc1__s43|historical__solar_none__d128__pancreas__fluidigmc1__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human),128
pancreas,inDrop2,within_label_silhouette__sample_ID,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical sample_ID panel is defined only for immune_cell_human,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical sample_ID panel is defined only for immune_cell_human,historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical sample_ID panel is defined only for immune_cell_human,historical__solar_none__d128__pancreas__inDrop2__s40|historical__solar_none__d128__pancreas__inDrop2__s41|historical__solar_none__d128__pancreas__inDrop2__s42|historical__solar_none__d128__pancreas__inDrop2__s43|historical__solar_none__d128__pancreas__inDrop2__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human),128
pancreas,inDrop3,within_label_silhouette__sample_ID,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical sample_ID panel is defined only for immune_cell_human,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical sample_ID panel is defined only for immune_cell_human,historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical sample_ID panel is defined only for immune_cell_human,historical__solar_none__d128__pancreas__inDrop3__s40|historical__solar_none__d128__pancreas__inDrop3__s41|historical__solar_none__d128__pancreas__inDrop3__s42|historical__solar_none__d128__pancreas__inDrop3__s43|historical__solar_none__d128__pancreas__inDrop3__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human),128
immune_cell_human,10X,within_label_silhouette__study,joint,0.032022588046591097,0.0035905310553005707,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,0.055937187191064566,0.0051338219872888342,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s44,0.052232286190189284,0.0058684894484370012,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_none__d128__immune_cell_human__10X__s40|historical__solar_none__d128__immune_cell_human__10X__s41|historical__solar_none__d128__immune_cell_human__10X__s42|historical__solar_none__d128__immune_cell_human__10X__s43|historical__solar_none__d128__immune_cell_human__10X__s44,-0.020209698143598187,True,computed,,-0.02391459914447347,True,computed,,128
immune_cell_human,Oetjen_A,within_label_silhouette__study,joint,-0.011657449341628481,0.0054047571544187101,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,0.021054813480290081,0.0041243957780538977,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,0.014230369478335499,0.0018523859434040255,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_none__d128__immune_cell_human__Oetjen_A__s40|historical__solar_none__d128__immune_cell_human__Oetjen_A__s41|historical__solar_none__d128__immune_cell_human__Oetjen_A__s42|historical__solar_none__d128__immune_cell_human__Oetjen_A__s43|historical__solar_none__d128__immune_cell_human__Oetjen_A__s44,-0.025887818819963979,True,computed,,-0.03271226282191856,True,computed,,128
immune_cell_human,Villani,within_label_silhouette__study,joint,-0.00077202586869621985,0.0017597626947875773,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,0.034578277080966301,0.0019263873268201711,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s44,0.029369481488883482,0.0023334027341944219,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=12; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_none__d128__immune_cell_human__Villani__s40|historical__solar_none__d128__immune_cell_human__Villani__s41|historical__solar_none__d128__immune_cell_human__Villani__s42|historical__solar_none__d128__immune_cell_human__Villani__s43|historical__solar_none__d128__immune_cell_human__Villani__s44,-0.0301415073575797,True,computed,,-0.035350302949662522,True,computed,,128
lung_atlas,3,within_label_silhouette__study,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_orthogonal__d128__lung_atlas__3__s40|historical__solar_orthogonal__d128__lung_atlas__3__s41|historical__solar_orthogonal__d128__lung_atlas__3__s42|historical__solar_orthogonal__d128__lung_atlas__3__s43|historical__solar_orthogonal__d128__lung_atlas__3__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_orthogonal_uniq__d128__lung_atlas__3__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_none__d128__lung_atlas__3__s40|historical__solar_none__d128__lung_atlas__3__s41|historical__solar_none__d128__lung_atlas__3__s42|historical__solar_none__d128__lung_atlas__3__s43|historical__solar_none__d128__lung_atlas__3__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human),128
lung_atlas,4,within_label_silhouette__study,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_orthogonal__d128__lung_atlas__4__s40|historical__solar_orthogonal__d128__lung_atlas__4__s41|historical__solar_orthogonal__d128__lung_atlas__4__s42|historical__solar_orthogonal__d128__lung_atlas__4__s43|historical__solar_orthogonal__d128__lung_atlas__4__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_orthogonal_uniq__d128__lung_atlas__4__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_none__d128__lung_atlas__4__s40|historical__solar_none__d128__lung_atlas__4__s41|historical__solar_none__d128__lung_atlas__4__s42|historical__solar_none__d128__lung_atlas__4__s43|historical__solar_none__d128__lung_atlas__4__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human),128
lung_atlas,B1,within_label_silhouette__study,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_none__d128__lung_atlas__B1__s40|historical__solar_none__d128__lung_atlas__B1__s41|historical__solar_none__d128__lung_atlas__B1__s42|historical__solar_none__d128__lung_atlas__B1__s43|historical__solar_none__d128__lung_atlas__B1__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human),128
pancreas,fluidigmc1,within_label_silhouette__study,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_none__d128__pancreas__fluidigmc1__s40|historical__solar_none__d128__pancreas__fluidigmc1__s41|historical__solar_none__d128__pancreas__fluidigmc1__s42|historical__solar_none__d128__pancreas__fluidigmc1__s43|historical__solar_none__d128__pancreas__fluidigmc1__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human),128
pancreas,inDrop2,within_label_silhouette__study,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_none__d128__pancreas__inDrop2__s40|historical__solar_none__d128__pancreas__inDrop2__s41|historical__solar_none__d128__pancreas__inDrop2__s42|historical__solar_none__d128__pancreas__inDrop2__s43|historical__solar_none__d128__pancreas__inDrop2__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human),128
pancreas,inDrop3,within_label_silhouette__study,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical study panel is defined only for immune_cell_human,historical__solar_none__d128__pancreas__inDrop3__s40|historical__solar_none__d128__pancreas__inDrop3__s41|historical__solar_none__d128__pancreas__inDrop3__s42|historical__solar_none__d128__pancreas__inDrop3__s43|historical__solar_none__d128__pancreas__inDrop3__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human),128
immune_cell_human,10X,within_label_silhouette__study,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette,historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette,historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette,historical__solar_none__d128__immune_cell_human__10X__s40|historical__solar_none__d128__immune_cell_human__10X__s41|historical__solar_none__d128__immune_cell_human__10X__s42|historical__solar_none__d128__immune_cell_human__10X__s43|historical__solar_none__d128__immune_cell_human__10X__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette),NA,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette),128
immune_cell_human,Oetjen_A,within_label_silhouette__study,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette,historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette,historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette,historical__solar_none__d128__immune_cell_human__Oetjen_A__s40|historical__solar_none__d128__immune_cell_human__Oetjen_A__s41|historical__solar_none__d128__immune_cell_human__Oetjen_A__s42|historical__solar_none__d128__immune_cell_human__Oetjen_A__s43|historical__solar_none__d128__immune_cell_human__Oetjen_A__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette),NA,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette),128
immune_cell_human,Villani,within_label_silhouette__study,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette,historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette,historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette,historical__solar_none__d128__immune_cell_human__Villani__s40|historical__solar_none__d128__immune_cell_human__Villani__s41|historical__solar_none__d128__immune_cell_human__Villani__s42|historical__solar_none__d128__immune_cell_human__Villani__s43|historical__solar_none__d128__immune_cell_human__Villani__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette),NA,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette),128
