run,job_index,job_id,dataset_id,method,track,seed,preprocessing_profile,output_type,scib_commit,metric__ARI_cluster/label,status__ARI_cluster/label,metric__ASW_label,status__ASW_label,metric__ASW_label/batch,status__ASW_label/batch,metric__NMI_cluster/label,status__NMI_cluster/label,metric__PCR_batch,status__PCR_batch,metric__cLISI,status__cLISI,metric__cell_cycle_conservation,status__cell_cycle_conservation,metric__graph_conn,status__graph_conn,metric__hvg_overlap,status__hvg_overlap,metric__iLISI,status__iLISI,metric__isolated_label_F1,status__isolated_label_F1,metric__isolated_label_silhouette,status__isolated_label_silhouette,metric__kBET,status__kBET,metric__trajectory,status__trajectory,split_seed,model_seed,anchor_seed,split_id,heldout_batch,dimension,expected_dimension,actual_dimension
dim30,16,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,simulation_1,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.47871820526800946,computed,0.9624604284763336,computed,0.9331202885562023,computed,0.7805123080251531,computed,0.9335314895839155,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,2.035539574033775,computed,1.0,computed,0.530820719897747,computed,0.12491701525556886,computed,,not_applicable,41.0,41.0,0.0,random_seed_41,,30,30,30.0
dim30,17,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,simulation_1,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.46000660796770704,computed,0.9621048271656036,computed,0.9315699919528768,computed,0.7724693308954952,computed,0.9334437742787199,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,2.0913485205384608,computed,1.0,computed,0.530820719897747,computed,0.11040239392396078,computed,,not_applicable,42.0,42.0,0.0,random_seed_42,,30,30,30.0
dim30,18,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,simulation_1,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.46332288120001763,computed,0.9618353545665741,computed,0.9309078087976628,computed,0.7778890056128975,computed,0.931965792503569,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,2.1880936376710407,computed,1.0,computed,0.530820719897747,computed,0.16295898475762738,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,,30,30,30.0
dim30,19,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,simulation_1,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5099442427676312,computed,0.961618185043335,computed,0.9293450876058224,computed,0.7993835656548337,computed,0.9330263425956968,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,2.0734971313811013,computed,0.9975429975429976,computed,0.530820719897747,computed,0.15584658797164141,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,,30,30,30.0
dim30,20,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,simulation_2,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4332269303307007,computed,0.9816473722457886,computed,0.9314498895323864,computed,0.7079571680552821,computed,0.43813092307698437,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.985594635254595,computed,0.6502878000842341,computed,0.5326087363064289,computed,0.09800833356702099,computed,,not_applicable,40.0,40.0,0.0,random_seed_40,,30,30,30.0
dim30,21,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,simulation_2,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.35253766879851484,computed,0.9814801812171936,computed,0.9309360514538261,computed,0.6678469368737728,computed,0.436542362687469,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.9778383649353262,computed,0.49263091878331766,computed,0.5326087363064289,computed,0.05826995551204328,computed,,not_applicable,41.0,41.0,0.0,random_seed_41,,30,30,30.0
dim30,22,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,simulation_2,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.38990296213399833,computed,0.9822530448436737,computed,0.9460378157468373,computed,0.6892283742467461,computed,0.43583562557341127,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,2.035619849154447,computed,0.46910828025477713,computed,0.5326087363064289,computed,0.06043577178273796,computed,,not_applicable,42.0,42.0,0.0,random_seed_42,,30,30,30.0
dim30,23,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,simulation_2,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.3853369770601723,computed,0.9814485907554626,computed,0.9296209327170962,computed,0.6871083236073673,computed,0.4372995853870536,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.8112693704744802,computed,0.5505804311774462,computed,0.5326087363064289,computed,0.15039734164336638,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,,30,30,30.0
dim30,24,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,simulation_2,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.38189241293194337,computed,0.9810808300971985,computed,0.9338667994489216,computed,0.6852250668902325,computed,0.4377383309083284,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.8898084757536244,computed,0.6098901098901098,computed,0.5326087363064289,computed,0.1045992980005902,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,,30,30,30.0
dim64,0,core__immune_cell_human__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,immune_cell_human,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.34205442261717933,computed,0.8480911552906036,computed,0.8600776719458542,computed,0.7413314384469787,computed,0.7178157163372367,computed,0.9999999999999998,computed,0.5670473641121436,computed,0.990431692114615,computed,,not_applicable,1.5378685728716643,computed,0.8967284525123854,computed,0.49309893837198615,computed,0.027940482678399103,computed,0.5470620313631724,computed,40.0,40.0,0.0,random_seed_40,,64,64,64.0
dim64,1,core__immune_cell_human__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,immune_cell_human,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.40410015775322533,computed,0.8523200750350952,computed,0.8556603806865951,computed,0.767787794651397,computed,0.7122664911904166,computed,0.9999999999999998,computed,0.5714132835069602,computed,0.9895251351770984,computed,,not_applicable,1.5052796403734852,computed,0.8993552069234843,computed,0.493098936509341,computed,0.030135037779719043,computed,0.8597299543925062,computed,41.0,41.0,0.0,random_seed_41,,64,64,64.0
dim64,2,core__immune_cell_human__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,immune_cell_human,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.3742985378377008,computed,0.8533928990364075,computed,0.8546532028064924,computed,0.7558347517551963,computed,0.7316064536133009,computed,0.9999999999999998,computed,0.5658514500982218,computed,0.9914235467693593,computed,,not_applicable,1.5114330112117216,computed,0.8851896240430939,computed,0.4930989402346313,computed,0.02969749373399022,computed,0.8523140209920976,computed,42.0,42.0,0.0,random_seed_42,,64,64,64.0
dim64,3,core__immune_cell_human__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,immune_cell_human,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.3498858726874934,computed,0.8518818616867065,computed,0.8544864408519044,computed,0.7480088259176505,computed,0.7245200364916291,computed,0.9999999999999998,computed,0.5629442296493579,computed,0.9921524123771946,computed,,not_applicable,1.4933644960654737,computed,0.8934561313643521,computed,0.4930989374406636,computed,0.021643594401904886,computed,0.849576845855971,computed,43.0,43.0,0.0,random_seed_43,,64,64,64.0
dim64,4,core__immune_cell_human__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,immune_cell_human,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4151167006222353,computed,0.8504848480224609,computed,0.8530895308903932,computed,0.7679281801224175,computed,0.7193776614210142,computed,0.9999999999999998,computed,0.5728236996440638,computed,0.9913244513052386,computed,,not_applicable,1.5612926063075943,computed,0.9035903344650345,computed,0.4930989355780184,computed,0.026463402072686604,computed,0.5457166323185731,computed,44.0,44.0,0.0,random_seed_44,,64,64,64.0
dim64,5,core__lung_atlas__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,lung_atlas,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5260009044236957,computed,0.8496908843517303,computed,0.8164464978122101,computed,0.8057741850536921,computed,0.6722554326517526,computed,0.9999999999999996,computed,0.727064929887083,computed,0.7566006884410775,computed,,not_applicable,1.1466904489151095,computed,0.9298043728423475,computed,0.513547083362937,computed,0.014474933765024844,computed,,not_applicable,40.0,40.0,0.0,random_seed_40,,64,64,64.0
dim64,6,core__lung_atlas__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,lung_atlas,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5320784219075249,computed,0.8467412889003754,computed,0.8252024486677009,computed,0.8099477773148835,computed,0.6752957474517228,computed,0.9999999999999996,computed,0.728554530537275,computed,0.7546547195679172,computed,,not_applicable,1.1408078390652778,computed,0.9389671361502347,computed,0.5135470787063241,computed,0.010592272075918618,computed,,not_applicable,41.0,41.0,0.0,random_seed_41,,64,64,64.0
dim64,7,core__lung_atlas__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,lung_atlas,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5086968847753444,computed,0.8492966890335083,computed,0.81592740711393,computed,0.8012746645603315,computed,0.6679717844998725,computed,0.9999999999999996,computed,0.7327138807585405,computed,0.8119444842625473,computed,,not_applicable,1.156821801549663,computed,0.9417249417249417,computed,0.5135470852255821,computed,0.0028216123398265847,computed,,not_applicable,42.0,42.0,0.0,random_seed_42,,64,64,64.0
dim64,8,core__lung_atlas__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,lung_atlas,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.52738098314832,computed,0.8559329509735107,computed,0.8142375802152576,computed,0.8075049818142472,computed,0.6686467531910778,computed,0.9999999999999998,computed,0.7071293321590018,computed,0.8731335330707758,computed,,not_applicable,1.1630841442115387,computed,0.928652321630804,computed,0.5135470824316144,computed,0.007980306005180182,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,,64,64,64.0
dim64,9,core__lung_atlas__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,lung_atlas,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5211935346567123,computed,0.8484193086624146,computed,0.817992196889989,computed,0.8055613600322541,computed,0.6637974134546227,computed,0.9999999999999996,computed,0.7316652714334375,computed,0.8710415287664319,computed,,not_applicable,1.1746887475200678,computed,0.9294797687861273,computed,0.5135470815002918,computed,0.014535611271193516,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,,64,64,64.0
dim64,10,core__pancreas__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,pancreas,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.36946874013405284,computed,0.9260273873806,computed,0.8669398995817749,computed,0.7384685134853166,computed,0.9268618914495776,computed,1.0,computed,0.31451518942390566,computed,0.980633748491325,computed,,not_applicable,1.8921196456114378,computed,0.23076923076923078,computed,0.49594214651733637,computed,0.0041774954885782645,computed,,not_applicable,40.0,40.0,0.0,random_seed_40,,64,64,64.0
dim64,11,core__pancreas__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,pancreas,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.34710471778623914,computed,0.9225469529628754,computed,0.870495709974908,computed,0.7325143987797496,computed,0.9265483837066133,computed,1.0,computed,0.3107143363025789,computed,0.9281067037884739,computed,,not_applicable,1.7233707406448948,computed,0.2692307692307693,computed,0.49594215024262667,computed,0.003640501452855327,computed,,not_applicable,41.0,41.0,0.0,random_seed_41,,64,64,64.0
dim64,12,core__pancreas__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,pancreas,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.3571058681183971,computed,0.9015330374240875,computed,0.8651860136713767,computed,0.7277001894364923,computed,0.9209148630775786,computed,0.9999999999999998,computed,0.32001494228741584,computed,0.7889274840702699,computed,,not_applicable,1.3997237343799398,computed,0.2641509433962264,computed,0.4959421483799815,computed,0.0015493254592773287,computed,,not_applicable,42.0,42.0,0.0,random_seed_42,,64,64,64.0
dim64,13,core__pancreas__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,pancreas,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.36781916179300683,computed,0.9192897975444794,computed,0.8631602526211467,computed,0.7417860431552717,computed,0.9242248676630133,computed,1.0,computed,0.3089510654672091,computed,0.9160601589587954,computed,,not_applicable,1.811406527186651,computed,0.2692307692307693,computed,0.4959421493113041,computed,0.0039804340493712065,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,,64,64,64.0
dim64,14,core__pancreas__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,pancreas,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.3833184855264241,computed,0.9245498180389404,computed,0.8592188504172705,computed,0.7561694365759724,computed,0.9252407953511383,computed,1.0,computed,0.31473512079703814,computed,0.9881220106831732,computed,,not_applicable,1.8518431741035157,computed,0.2641509433962264,computed,0.4959421483799815,computed,0.0014532970765319675,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,,64,64,64.0
dim64,15,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,simulation_1,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.45964897627274975,computed,0.9601418375968933,computed,0.9321576999577121,computed,0.7719811379216672,computed,0.9314105910757281,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.7634353502986242,computed,0.9975429975429976,computed,0.5308207180351019,computed,0.11574508288058794,computed,,not_applicable,40.0,40.0,0.0,random_seed_40,,64,64,64.0
dim64,16,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,simulation_1,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5204522060181105,computed,0.9600600600242615,computed,0.9394842524709432,computed,0.7883351371105041,computed,0.9315053575102554,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.7157667842663331,computed,1.0,computed,0.530820719897747,computed,0.1327180044694135,computed,,not_applicable,41.0,41.0,0.0,random_seed_41,,64,64,64.0
dim64,17,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,simulation_1,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4785902201579218,computed,0.9596897065639496,computed,0.9379222852115144,computed,0.7790330462549127,computed,0.9323165296365474,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.7918077662934682,computed,1.0,computed,0.530820719897747,computed,0.13167339970658354,computed,,not_applicable,42.0,42.0,0.0,random_seed_42,,64,64,64.0
dim64,18,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,simulation_1,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4848790398877928,computed,0.9597887396812439,computed,0.9401269058052034,computed,0.7828262608500379,computed,0.9318777621349897,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.8417454318589788,computed,1.0,computed,0.530820719897747,computed,0.13729476918448213,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,,64,64,64.0
dim64,19,core__simulation_1__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,simulation_1,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4663938389384168,computed,0.9600829184055328,computed,0.9357703569833528,computed,0.7698177035956426,computed,0.9322580354893867,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.6001961623467178,computed,0.9975429975429976,computed,0.530820719897747,computed,0.12974459066648125,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,,64,64,64.0
dim64,20,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_40__s40__a0__l1p00,simulation_2,solar_orthogonal,core,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.2947774381388961,computed,0.9798431098461151,computed,0.9328404801198098,computed,0.626308559946712,computed,0.435066313275791,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.014018848492717,computed,0.40510948905109495,computed,0.5326087363064289,computed,0.09538771221386,computed,,not_applicable,40.0,40.0,0.0,random_seed_40,,64,64,64.0
dim64,21,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_41__s41__a0__l1p00,simulation_2,solar_orthogonal,core,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.27151648560112795,computed,0.9789109528064728,computed,0.928279960266636,computed,0.6210180054396581,computed,0.4354907026972726,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,0.9584952323047173,computed,0.44358102638821434,computed,0.5326087363064289,computed,0.05703074695469723,computed,,not_applicable,41.0,41.0,0.0,random_seed_41,,64,64,64.0
dim64,22,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_42__s42__a0__l1p00,simulation_2,solar_orthogonal,core,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.29570048374544927,computed,0.9793559908866882,computed,0.9487766325644788,computed,0.6372189123100058,computed,0.4335850945387498,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.1086109269730233,computed,0.47324122598062573,computed,0.5326087363064289,computed,0.04067805180998607,computed,,not_applicable,42.0,42.0,0.0,random_seed_42,,64,64,64.0
dim64,23,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_43__s43__a0__l1p00,simulation_2,solar_orthogonal,core,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.30191132561160683,computed,0.9800963401794434,computed,0.9364299969363664,computed,0.6310130486889355,computed,0.435832829032976,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,1.1030016534205735,computed,0.5181874229346486,computed,0.5326087363064289,computed,0.08402950445334578,computed,,not_applicable,43.0,43.0,0.0,random_seed_43,,64,64,64.0
dim64,24,core__simulation_2__hvg2000_pca40__solar_orthogonal__random_seed_44__s44__a0__l1p00,simulation_2,solar_orthogonal,core,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.2872911474241972,computed,0.9793763756752014,computed,0.9420143807919465,computed,0.6246682758415044,computed,0.4369603259894865,computed,1.0,computed,,not_applicable,1.0,computed,,not_applicable,0.9361541783054865,computed,0.499921984709003,computed,0.5326087363064289,computed,0.034220564768256745,computed,,not_applicable,44.0,44.0,0.0,random_seed_44,,64,64,64.0
